word,part_of_speech,semantic_category,errors/0/misspelling,errors/0/error_type,errors/0/frequency,errors/0/severity,errors/0/affected_portion,errors/1/misspelling,errors/1/error_type,errors/1/frequency,errors/1/severity,errors/1/affected_portion,errors/2/misspelling,errors/2/error_type,errors/2/frequency,errors/2/severity,errors/2/affected_portion,errors/3/misspelling,errors/3/error_type,errors/3/frequency,errors/3/severity,errors/3/affected_portion,errors/4/misspelling,errors/4/error_type,errors/4/frequency,errors/4/severity,errors/4/affected_portion,errors/5/misspelling,errors/5/error_type,errors/5/frequency,errors/5/severity,errors/5/affected_portion
Mei,noun,months,Mii,vowel substitution,13,5,e → i,Mee,vowel substitution,9,1,i → e,i,syllable omission,1,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,5,1,e → i,Mee,vowel substitution,13,3,i → e,i,syllable omission,6,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,24,3,e → i,Mee,vowel substitution,17,5,i → e,i,syllable omission,10,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,5,1,e → i,Mee,vowel substitution,12,4,i → e,i,syllable omission,4,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,24,5,e → i,Mee,vowel substitution,17,3,i → e,i,syllable omission,4,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,17,4,e → i,Mee,vowel substitution,12,3,i → e,i,syllable omission,8,2,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,19,3,e → i,Mee,vowel substitution,21,2,i → e,i,syllable omission,10,4,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,13,3,e → i,Mee,vowel substitution,17,5,i → e,i,syllable omission,6,5,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,6,4,e → i,Mee,vowel substitution,19,5,i → e,i,syllable omission,8,3,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,16,2,e → i,Mee,vowel substitution,14,3,i → e,i,syllable omission,10,4,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,25,3,e → i,Mee,vowel substitution,6,4,i → e,i,syllable omission,4,2,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,17,5,e → i,Mee,vowel substitution,8,2,i → e,i,syllable omission,5,2,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,21,1,e → i,Mee,vowel substitution,18,2,i → e,i,syllable omission,6,5,Me,,,,,,,,,,,,,,,
Mei,noun,months,Mii,vowel substitution,18,5,e → i,Mee,vowel substitution,25,1,i → e,i,syllable omission,7,4,Me,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,10,2,i → e,Joni,vowel substitution,14,2,u → o,ni,syllable omission,6,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,21,2,i → e,Joni,vowel substitution,11,2,u → o,ni,syllable omission,1,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,19,3,i → e,Joni,vowel substitution,17,2,u → o,ni,syllable omission,9,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,25,4,i → e,Joni,vowel substitution,15,4,u → o,ni,syllable omission,3,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,13,3,i → e,Joni,vowel substitution,18,2,u → o,ni,syllable omission,1,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,15,2,i → e,Joni,vowel substitution,14,3,u → o,ni,syllable omission,2,5,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,22,4,i → e,Joni,vowel substitution,21,5,u → o,ni,syllable omission,2,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,19,4,i → e,Joni,vowel substitution,10,2,u → o,ni,syllable omission,9,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,17,5,i → e,Joni,vowel substitution,7,4,u → o,ni,syllable omission,7,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,22,5,i → e,Joni,vowel substitution,12,4,u → o,ni,syllable omission,7,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,14,3,i → e,Joni,vowel substitution,11,5,u → o,ni,syllable omission,1,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,19,5,i → e,Joni,vowel substitution,15,5,u → o,ni,syllable omission,3,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,5,5,i → e,Joni,vowel substitution,12,4,u → o,ni,syllable omission,5,3,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,23,1,i → e,Joni,vowel substitution,21,1,u → o,ni,syllable omission,7,2,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,15,5,i → e,Joni,vowel substitution,14,4,u → o,ni,syllable omission,10,4,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,12,4,i → e,Joni,vowel substitution,18,3,u → o,ni,syllable omission,10,5,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,8,5,i → e,Joni,vowel substitution,13,4,u → o,ni,syllable omission,5,2,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,8,2,i → e,Joni,vowel substitution,22,3,u → o,ni,syllable omission,10,5,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,18,3,i → e,Joni,vowel substitution,18,1,u → o,ni,syllable omission,3,5,Ju,,,,,,,,,,,,,,,
Juni,noun,months,June,vowel substitution,8,4,i → e,Joni,vowel substitution,17,3,u → o,ni,syllable omission,2,4,Ju,,,,,,,,,,,,,,,
Julai,noun,months,Julei,vowel substitution,19,4,a → e,Julae,vowel substitution,15,1,i → e,Jolai,vowel substitution,19,2,u → o,Jurai,consonant confusion,8,4,l → r,lai,syllable omission,10,2,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,14,1,a → e,Julae,vowel substitution,22,4,i → e,Jolai,vowel substitution,19,5,u → o,Jurai,consonant confusion,7,3,l → r,lai,syllable omission,4,2,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,10,2,a → e,Julae,vowel substitution,9,2,i → e,Jolai,vowel substitution,12,1,u → o,Jurai,consonant confusion,15,3,l → r,lai,syllable omission,8,5,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,8,3,a → e,Julae,vowel substitution,23,3,i → e,Jolai,vowel substitution,12,3,u → o,Jurai,consonant confusion,17,3,l → r,lai,syllable omission,7,5,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,16,4,a → e,Julae,vowel substitution,10,2,i → e,Jolai,vowel substitution,13,4,u → o,Jurai,consonant confusion,14,1,l → r,lai,syllable omission,5,3,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,25,3,a → e,Julae,vowel substitution,13,2,i → e,Jolai,vowel substitution,14,5,u → o,Jurai,consonant confusion,20,2,l → r,lai,syllable omission,10,4,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,8,4,a → e,Julae,vowel substitution,18,3,i → e,Jolai,vowel substitution,6,3,u → o,Jurai,consonant confusion,9,3,l → r,lai,syllable omission,5,5,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,14,3,a → e,Julae,vowel substitution,13,4,i → e,Jolai,vowel substitution,19,2,u → o,Jurai,consonant confusion,14,5,l → r,lai,syllable omission,7,4,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,25,3,a → e,Julae,vowel substitution,8,1,i → e,Jolai,vowel substitution,17,3,u → o,Jurai,consonant confusion,19,1,l → r,lai,syllable omission,10,5,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,25,3,a → e,Julae,vowel substitution,23,1,i → e,Jolai,vowel substitution,19,1,u → o,Jurai,consonant confusion,14,5,l → r,lai,syllable omission,2,3,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,12,3,a → e,Julae,vowel substitution,21,4,i → e,Jolai,vowel substitution,19,4,u → o,Jurai,consonant confusion,6,3,l → r,lai,syllable omission,7,4,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,5,1,a → e,Julae,vowel substitution,24,3,i → e,Jolai,vowel substitution,18,5,u → o,Jurai,consonant confusion,19,1,l → r,lai,syllable omission,6,3,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,13,1,a → e,Julae,vowel substitution,5,5,i → e,Jolai,vowel substitution,24,5,u → o,Jurai,consonant confusion,10,5,l → r,lai,syllable omission,7,2,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,20,4,a → e,Julae,vowel substitution,15,3,i → e,Jolai,vowel substitution,7,5,u → o,Jurai,consonant confusion,19,1,l → r,lai,syllable omission,3,5,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,20,5,a → e,Julae,vowel substitution,12,1,i → e,Jolai,vowel substitution,11,2,u → o,Jurai,consonant confusion,10,3,l → r,lai,syllable omission,3,4,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,21,4,a → e,Julae,vowel substitution,7,4,i → e,Jolai,vowel substitution,25,2,u → o,Jurai,consonant confusion,16,3,l → r,lai,syllable omission,6,2,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,7,2,a → e,Julae,vowel substitution,15,1,i → e,Jolai,vowel substitution,17,1,u → o,Jurai,consonant confusion,7,4,l → r,lai,syllable omission,7,2,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,23,4,a → e,Julae,vowel substitution,15,2,i → e,Jolai,vowel substitution,6,5,u → o,Jurai,consonant confusion,8,1,l → r,lai,syllable omission,6,4,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,20,2,a → e,Julae,vowel substitution,14,2,i → e,Jolai,vowel substitution,10,3,u → o,Jurai,consonant confusion,18,2,l → r,lai,syllable omission,2,3,Ju,,,,,
Julai,noun,months,Julei,vowel substitution,22,5,a → e,Julae,vowel substitution,14,3,i → e,Jolai,vowel substitution,22,1,u → o,Jurai,consonant confusion,5,3,l → r,lai,syllable omission,4,3,Ju,,,,,
Agosti,noun,months,Agoste,vowel substitution,23,3,i → e,osti,syllable omission,1,2,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,14,2,i → e,osti,syllable omission,6,5,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,17,4,i → e,osti,syllable omission,10,5,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,16,2,i → e,osti,syllable omission,5,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,14,1,i → e,osti,syllable omission,7,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,21,2,i → e,osti,syllable omission,2,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,14,4,i → e,osti,syllable omission,4,5,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,10,4,i → e,osti,syllable omission,8,2,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,11,1,i → e,osti,syllable omission,7,2,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,13,1,i → e,osti,syllable omission,4,4,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,17,2,i → e,osti,syllable omission,9,5,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,24,2,i → e,osti,syllable omission,8,4,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,14,2,i → e,osti,syllable omission,4,5,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,11,3,i → e,osti,syllable omission,1,4,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,11,3,i → e,osti,syllable omission,6,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,7,4,i → e,osti,syllable omission,5,2,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,18,4,i → e,osti,syllable omission,8,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,6,3,i → e,osti,syllable omission,8,4,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,17,1,i → e,osti,syllable omission,7,3,Ag,,,,,,,,,,,,,,,,,,,,
Agosti,noun,months,Agoste,vowel substitution,11,1,i → e,osti,syllable omission,3,4,Ag,,,,,,,,,,,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,10,1,b → d,Septembe,vowel substitution,20,1,a → e,Siptimba,vowel substitution,11,3,e → i,ptemba,syllable omission,4,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,10,5,b → d,Septembe,vowel substitution,22,1,a → e,Siptimba,vowel substitution,24,1,e → i,ptemba,syllable omission,5,4,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,5,2,b → d,Septembe,vowel substitution,22,4,a → e,Siptimba,vowel substitution,14,5,e → i,ptemba,syllable omission,7,5,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,14,1,b → d,Septembe,vowel substitution,9,4,a → e,Siptimba,vowel substitution,25,5,e → i,ptemba,syllable omission,4,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,17,4,b → d,Septembe,vowel substitution,9,1,a → e,Siptimba,vowel substitution,14,2,e → i,ptemba,syllable omission,10,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,20,2,b → d,Septembe,vowel substitution,7,2,a → e,Siptimba,vowel substitution,12,3,e → i,ptemba,syllable omission,3,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,9,3,b → d,Septembe,vowel substitution,15,2,a → e,Siptimba,vowel substitution,11,2,e → i,ptemba,syllable omission,2,4,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,9,4,b → d,Septembe,vowel substitution,17,2,a → e,Siptimba,vowel substitution,18,2,e → i,ptemba,syllable omission,5,2,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,6,3,b → d,Septembe,vowel substitution,20,3,a → e,Siptimba,vowel substitution,23,4,e → i,ptemba,syllable omission,8,4,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,19,5,b → d,Septembe,vowel substitution,23,4,a → e,Siptimba,vowel substitution,20,3,e → i,ptemba,syllable omission,6,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,14,3,b → d,Septembe,vowel substitution,14,4,a → e,Siptimba,vowel substitution,6,3,e → i,ptemba,syllable omission,4,5,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,13,3,b → d,Septembe,vowel substitution,10,5,a → e,Siptimba,vowel substitution,20,5,e → i,ptemba,syllable omission,4,2,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,12,5,b → d,Septembe,vowel substitution,14,4,a → e,Siptimba,vowel substitution,24,4,e → i,ptemba,syllable omission,3,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,18,5,b → d,Septembe,vowel substitution,18,5,a → e,Siptimba,vowel substitution,18,1,e → i,ptemba,syllable omission,8,3,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,20,5,b → d,Septembe,vowel substitution,8,4,a → e,Siptimba,vowel substitution,25,1,e → i,ptemba,syllable omission,10,2,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,8,4,b → d,Septembe,vowel substitution,16,4,a → e,Siptimba,vowel substitution,22,4,e → i,ptemba,syllable omission,9,5,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,20,3,b → d,Septembe,vowel substitution,8,1,a → e,Siptimba,vowel substitution,21,3,e → i,ptemba,syllable omission,5,5,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,20,4,b → d,Septembe,vowel substitution,7,3,a → e,Siptimba,vowel substitution,18,1,e → i,ptemba,syllable omission,7,2,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,8,4,b → d,Septembe,vowel substitution,17,1,a → e,Siptimba,vowel substitution,23,3,e → i,ptemba,syllable omission,2,4,Se,,,,,,,,,,
Septemba,noun,months,Septemda,letter reversal,10,1,b → d,Septembe,vowel substitution,12,3,a → e,Siptimba,vowel substitution,9,5,e → i,ptemba,syllable omission,1,5,Se,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,14,4,b → d,Oktobe,vowel substitution,16,1,a → e,toba,syllable omission,9,4,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,5,4,b → d,Oktobe,vowel substitution,9,3,a → e,toba,syllable omission,9,2,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,20,2,b → d,Oktobe,vowel substitution,12,5,a → e,toba,syllable omission,2,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,18,2,b → d,Oktobe,vowel substitution,9,1,a → e,toba,syllable omission,8,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,6,5,b → d,Oktobe,vowel substitution,13,2,a → e,toba,syllable omission,4,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,12,4,b → d,Oktobe,vowel substitution,11,3,a → e,toba,syllable omission,3,5,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,5,2,b → d,Oktobe,vowel substitution,18,4,a → e,toba,syllable omission,2,4,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,11,3,b → d,Oktobe,vowel substitution,15,3,a → e,toba,syllable omission,2,5,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,12,1,b → d,Oktobe,vowel substitution,9,3,a → e,toba,syllable omission,4,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,19,1,b → d,Oktobe,vowel substitution,16,5,a → e,toba,syllable omission,6,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,13,2,b → d,Oktobe,vowel substitution,25,5,a → e,toba,syllable omission,5,2,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,19,3,b → d,Oktobe,vowel substitution,15,5,a → e,toba,syllable omission,9,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,7,4,b → d,Oktobe,vowel substitution,20,5,a → e,toba,syllable omission,10,4,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,20,4,b → d,Oktobe,vowel substitution,14,1,a → e,toba,syllable omission,6,2,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,19,4,b → d,Oktobe,vowel substitution,15,5,a → e,toba,syllable omission,7,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,10,2,b → d,Oktobe,vowel substitution,23,2,a → e,toba,syllable omission,1,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,10,3,b → d,Oktobe,vowel substitution,24,5,a → e,toba,syllable omission,4,5,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,17,5,b → d,Oktobe,vowel substitution,17,3,a → e,toba,syllable omission,8,3,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,6,1,b → d,Oktobe,vowel substitution,21,2,a → e,toba,syllable omission,5,4,Ok,,,,,,,,,,,,,,,
Oktoba,noun,months,Oktoda,letter reversal,13,3,b → d,Oktobe,vowel substitution,7,1,a → e,toba,syllable omission,2,3,Ok,,,,,,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,12,4,b → d,Novembe,vowel substitution,25,4,a → e,Novimba,vowel substitution,8,3,e → i,vemba,syllable omission,9,5,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,19,4,b → d,Novembe,vowel substitution,14,2,a → e,Novimba,vowel substitution,5,3,e → i,vemba,syllable omission,6,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,20,1,b → d,Novembe,vowel substitution,6,3,a → e,Novimba,vowel substitution,25,5,e → i,vemba,syllable omission,4,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,16,1,b → d,Novembe,vowel substitution,15,3,a → e,Novimba,vowel substitution,10,1,e → i,vemba,syllable omission,7,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,17,1,b → d,Novembe,vowel substitution,13,4,a → e,Novimba,vowel substitution,23,3,e → i,vemba,syllable omission,3,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,13,5,b → d,Novembe,vowel substitution,10,1,a → e,Novimba,vowel substitution,8,2,e → i,vemba,syllable omission,4,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,19,3,b → d,Novembe,vowel substitution,24,3,a → e,Novimba,vowel substitution,5,4,e → i,vemba,syllable omission,4,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,8,3,b → d,Novembe,vowel substitution,6,4,a → e,Novimba,vowel substitution,19,2,e → i,vemba,syllable omission,8,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,8,2,b → d,Novembe,vowel substitution,11,5,a → e,Novimba,vowel substitution,12,2,e → i,vemba,syllable omission,5,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,9,1,b → d,Novembe,vowel substitution,11,3,a → e,Novimba,vowel substitution,10,5,e → i,vemba,syllable omission,5,4,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,6,5,b → d,Novembe,vowel substitution,15,4,a → e,Novimba,vowel substitution,13,1,e → i,vemba,syllable omission,4,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,13,5,b → d,Novembe,vowel substitution,18,4,a → e,Novimba,vowel substitution,6,1,e → i,vemba,syllable omission,8,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,12,4,b → d,Novembe,vowel substitution,5,4,a → e,Novimba,vowel substitution,19,3,e → i,vemba,syllable omission,5,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,17,5,b → d,Novembe,vowel substitution,8,2,a → e,Novimba,vowel substitution,14,3,e → i,vemba,syllable omission,5,5,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,12,3,b → d,Novembe,vowel substitution,16,2,a → e,Novimba,vowel substitution,23,4,e → i,vemba,syllable omission,10,3,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,12,2,b → d,Novembe,vowel substitution,12,5,a → e,Novimba,vowel substitution,21,2,e → i,vemba,syllable omission,4,2,No,,,,,,,,,,
Novemba,noun,months,Novemda,letter reversal,6,3,b → d,Novembe,vowel substitution,5,5,a → e,Novimba,vowel substitution,5,5,e → i,vemba,syllable omission,4,4,No,,,,,,,,,,
